review_id,season,team_id,role,issue_type,candidate_names,priority,status,source_url,notes
2012-TB-play_caller,2012,TB,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2012-TB-quarterbacks_coach-interval,2012,TB,quarterbacks_coach,season_interval_verification_required,Ron Turner,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2012-TEN-play_caller-uncovered,2012,TEN,play_caller,partial_interval_unresolved,,high,open,https://www.nfl.com/news/tennessee-titans-hire-tom-moore-to-assist-offensive-coaches-0ap1000000102925,Weeks 1-12 remain unresolved; do not infer the earlier play caller from staff title.
2012-TEN-quarterbacks_coach-interval,2012,TEN,quarterbacks_coach,season_interval_verification_required,Dowell Loggains,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2012-WAS-offensive_coordinator-interval,2012,WAS,offensive_coordinator,season_interval_verification_required,Kyle Shanahan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2012-WAS-play_caller,2012,WAS,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2012-WAS-quarterbacks_coach-interval,2012,WAS,quarterbacks_coach,season_interval_verification_required,Matt LaFleur,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202012%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-ARI-offensive_coordinator-interval,2013,ARI,offensive_coordinator,season_interval_verification_required,Harold Goodwin,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-ARI-play_caller,2013,ARI,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-ARI-quarterbacks_coach-interval,2013,ARI,quarterbacks_coach,season_interval_verification_required,Freddie Kitchens,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-ATL-offensive_coordinator-interval,2013,ATL,offensive_coordinator,season_interval_verification_required,Dirk Koetter,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-ATL-play_caller,2013,ATL,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-ATL-quarterbacks_coach-interval,2013,ATL,quarterbacks_coach,season_interval_verification_required,Glenn Thomas,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-BAL-offensive_coordinator-interval,2013,BAL,offensive_coordinator,season_interval_verification_required,Jim Caldwell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-BAL-play_caller,2013,BAL,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-BAL-quarterbacks_coach,2013,BAL,quarterbacks_coach,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 45; verify team media guide and in-season changes.
2013-BUF-offensive_coordinator,2013,BUF,offensive_coordinator,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 51; verify team media guide and in-season changes.
2013-BUF-play_caller,2013,BUF,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-BUF-quarterbacks_coach,2013,BUF,quarterbacks_coach,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 51; verify team media guide and in-season changes.
2013-CAR-offensive_coordinator-interval,2013,CAR,offensive_coordinator,season_interval_verification_required,Mike Shula,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CAR-play_caller,2013,CAR,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-CAR-quarterbacks_coach-interval,2013,CAR,quarterbacks_coach,season_interval_verification_required,Ken Dorsey,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CHI-offensive_coordinator,2013,CHI,offensive_coordinator,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 161; verify team media guide and in-season changes.
2013-CHI-play_caller,2013,CHI,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-CHI-quarterbacks_coach-interval,2013,CHI,quarterbacks_coach,season_interval_verification_required,Matt Cavanaugh,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CIN-offensive_coordinator-interval,2013,CIN,offensive_coordinator,season_interval_verification_required,Jay Gruden,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CIN-play_caller,2013,CIN,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-CIN-quarterbacks_coach-interval,2013,CIN,quarterbacks_coach,season_interval_verification_required,Ken Zampese,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CLE-offensive_coordinator-interval,2013,CLE,offensive_coordinator,season_interval_verification_required,Norv Turner,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-CLE-play_caller,2013,CLE,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-CLE-quarterbacks_coach,2013,CLE,quarterbacks_coach,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 63; verify team media guide and in-season changes.
2013-DAL-offensive_coordinator,2013,DAL,offensive_coordinator,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 167; verify team media guide and in-season changes.
2013-DAL-play_caller,2013,DAL,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-DAL-quarterbacks_coach-interval,2013,DAL,quarterbacks_coach,season_interval_verification_required,Wade Wilson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-DEN-offensive_coordinator-interval,2013,DEN,offensive_coordinator,season_interval_verification_required,Adam Gase,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-DEN-play_caller,2013,DEN,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-DEN-quarterbacks_coach-interval,2013,DEN,quarterbacks_coach,season_interval_verification_required,Greg Knapp,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-DET-offensive_coordinator-interval,2013,DET,offensive_coordinator,season_interval_verification_required,Scott Linehan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-DET-play_caller,2013,DET,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-DET-quarterbacks_coach-interval,2013,DET,quarterbacks_coach,season_interval_verification_required,Todd Downing,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-GB-offensive_coordinator-interval,2013,GB,offensive_coordinator,season_interval_verification_required,Tom Clements,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-GB-play_caller,2013,GB,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-GB-quarterbacks_coach-interval,2013,GB,quarterbacks_coach,season_interval_verification_required,Ben McAdoo,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-HOU-offensive_coordinator-interval,2013,HOU,offensive_coordinator,season_interval_verification_required,Rick Dennison,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-HOU-play_caller,2013,HOU,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-HOU-quarterbacks_coach-interval,2013,HOU,quarterbacks_coach,season_interval_verification_required,Karl Dorrell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-IND-offensive_coordinator-interval,2013,IND,offensive_coordinator,season_interval_verification_required,Pep Hamilton,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-IND-play_caller,2013,IND,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-IND-quarterbacks_coach-interval,2013,IND,quarterbacks_coach,season_interval_verification_required,Clyde Christensen,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-JAX-offensive_coordinator-interval,2013,JAX,offensive_coordinator,season_interval_verification_required,Jedd Fisch,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-JAX-play_caller,2013,JAX,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-JAX-quarterbacks_coach-interval,2013,JAX,quarterbacks_coach,season_interval_verification_required,Frank Scelfo,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-KC-offensive_coordinator-interval,2013,KC,offensive_coordinator,season_interval_verification_required,Doug Pederson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-KC-play_caller,2013,KC,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-KC-quarterbacks_coach-interval,2013,KC,quarterbacks_coach,season_interval_verification_required,Matt Nagy,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LA-offensive_coordinator-interval,2013,LA,offensive_coordinator,season_interval_verification_required,Brian Schottenheimer,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LA-play_caller,2013,LA,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-LA-quarterbacks_coach-interval,2013,LA,quarterbacks_coach,season_interval_verification_required,Frank Cignetti Jr,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LAC-offensive_coordinator-interval,2013,LAC,offensive_coordinator,season_interval_verification_required,Ken Whisenhunt,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LAC-play_caller,2013,LAC,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-LAC-quarterbacks_coach-interval,2013,LAC,quarterbacks_coach,season_interval_verification_required,Frank Reich,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LV-offensive_coordinator-interval,2013,LV,offensive_coordinator,season_interval_verification_required,Greg Olson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-LV-play_caller,2013,LV,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-LV-quarterbacks_coach-interval,2013,LV,quarterbacks_coach,season_interval_verification_required,John DeFilippo,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-MIA-offensive_coordinator-interval,2013,MIA,offensive_coordinator,season_interval_verification_required,Mike Sherman,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-MIA-play_caller,2013,MIA,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-MIA-quarterbacks_coach-interval,2013,MIA,quarterbacks_coach,season_interval_verification_required,Zac Taylor,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-MIN-offensive_coordinator-interval,2013,MIN,offensive_coordinator,season_interval_verification_required,Bill Musgrave,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-MIN-play_caller,2013,MIN,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-MIN-quarterbacks_coach-interval,2013,MIN,quarterbacks_coach,season_interval_verification_required,Craig Johnson,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-NE-offensive_coordinator,2013,NE,offensive_coordinator,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 105; verify team media guide and in-season changes.
2013-NE-play_caller,2013,NE,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-NE-quarterbacks_coach,2013,NE,quarterbacks_coach,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 105; verify team media guide and in-season changes.
2013-NO-offensive_coordinator-interval,2013,NO,offensive_coordinator,season_interval_verification_required,Pete Carmichael,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-NO-play_caller,2013,NO,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-NO-quarterbacks_coach-interval,2013,NO,quarterbacks_coach,season_interval_verification_required,Joe Lombardi,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-NYG-offensive_coordinator-interval,2013,NYG,offensive_coordinator,season_interval_verification_required,Kevin Gilbride,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-NYG-play_caller,2013,NYG,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-NYG-quarterbacks_coach-interval,2013,NYG,quarterbacks_coach,season_interval_verification_required,Sean Ryan,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-NYJ-offensive_coordinator,2013,NYJ,offensive_coordinator,missing_formal_role,,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Record & Fact Book staff page 111; verify team media guide and in-season changes.
2013-NYJ-play_caller,2013,NYJ,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-NYJ-quarterbacks_coach-interval,2013,NYJ,quarterbacks_coach,season_interval_verification_required,David Lee,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-PHI-offensive_coordinator-interval,2013,PHI,offensive_coordinator,season_interval_verification_required,Pat Shurmur,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-PHI-play_caller,2013,PHI,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-PHI-quarterbacks_coach-interval,2013,PHI,quarterbacks_coach,season_interval_verification_required,Bill Lazor,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-PIT-offensive_coordinator-interval,2013,PIT,offensive_coordinator,season_interval_verification_required,Todd Haley,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-PIT-play_caller,2013,PIT,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-PIT-quarterbacks_coach-interval,2013,PIT,quarterbacks_coach,season_interval_verification_required,Randy Fichtner,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-SEA-offensive_coordinator-interval,2013,SEA,offensive_coordinator,season_interval_verification_required,Darrell Bevell,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-SEA-play_caller,2013,SEA,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-SEA-quarterbacks_coach-interval,2013,SEA,quarterbacks_coach,season_interval_verification_required,Carl Smith,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-SF-offensive_coordinator-interval,2013,SF,offensive_coordinator,season_interval_verification_required,Greg Roman,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
2013-SF-play_caller,2013,SF,play_caller,explicit_play_caller_evidence_required,,high,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,Staff title is not evidence of play-calling duty; locate dated team or league reporting and assignment interval.
2013-SF-quarterbacks_coach-interval,2013,SF,quarterbacks_coach,season_interval_verification_required,Geep Chryst,medium,open,https://basement.crucifyd.com/zone/seahawks/record-fact/NFL%20-%202013%20-%20Record%20%26%20Fact%20Book.pdf,"Preseason designation is sourced, but weekly tenure requires dated in-season or retrospective evidence."
